1.704000000000000000e+03,6.280000000000000000e+02,2.768000000000000000e+03
1.259000000000000000e+03,8.460000000000000000e+02,2.995000000000000000e+03
9.480000000000000000e+02,6.660000000000000000e+02,3.486000000000000000e+03
