TOTAL1,TOTAL2,TOTAL3,TOTAL4,TOTAL5,TOTAL6,TOTAL7,TOTAL8,TOTAL9,TOTAL10,TOTAL11,TOTAL12,TOTAL13,TOTAL14,TOTAL15,TOTAL16,TOTAL17,TOTAL18,TOTAL19,TOTAL20,TOTAL21,TOTAL22,TOTAL23,TOTAL24,TOTAL25,TOTAL26,TOTAL27,TOTAL28,TOTAL29,TOTAL30,TOTAL31,TOTAL32,TOTAL33,TOTAL34,TOTAL35,TOTAL36,TOTAL37,TOTAL38,TOTAL39,TOTAL40,TOTAL41,TOTAL42,TOTAL43,TOTAL44,TOTAL45,TOTAL46,TOTAL47,TOTAL48,TOTAL49,TOTAL50,TOTAL51,TOTAL52,TOTAL53,TOTAL54,TOTAL55,TOTAL56,TOTAL57,TOTAL58,TOTAL59,TOTAL60,TOTAL61,TOTAL62,TOTAL63,TOTAL64,TOTAL65,TOTAL66,TOTAL67,TOTAL68,TOTAL69,TOTAL70,TOTAL71,TOTAL72,TOTAL73,TOTAL74,TOTAL75,TOTAL76,TOTAL77,TOTAL78,TOTAL79,TOTAL80,TOTAL81,TOTAL82,TOTAL83,TOTAL84,TOTAL85,TOTAL86,TOTAL87,TOTAL88,TOTAL89,TOTAL90,TOTAL91,TOTAL92,TOTAL93,TOTAL94,TOTAL95,TOTAL96,TOTAL97,TOTAL98,TOTAL99,TOTAL100,TOTAL101,TOTAL102,TOTAL103,TOTAL104,TOTAL105,TOTAL106,TOTAL107,TOTAL108,TOTAL109,TOTAL110,TOTAL111,TOTAL112,TOTAL113,TOTAL114,TOTAL115,TOTAL116,TOTAL117,TOTAL118,TOTAL119,TOTAL120,TOTAL121,TOTAL122,TOTAL123,TOTAL124,TOTAL125,TOTAL126,TOTAL127,TOTAL128
0.120753352926267,0.274245791343115,0.116813664631329,0.12382461934855,0.0755358620942622,-0.113430862050813,-0.0798992361906934,-0.028091226157483,0.139146000302418,0.312990001168784,0.135656043525477,0.138670820913816,0.0695722066780215,-0.138062657018547,-0.0986035566382415,-0.0354051579907454,0.252520442734147,0.231723889917422,0.189062389660025,0.168877191167332,0.0787928307362907,-0.19610454288008,-0.157977183832565,-0.0873934615487752,0.263134747078614,0.244064034352229,0.165866788200717,0.165137298219597,0.0639284152911969,-0.201731386654266,-0.164904899052981,-0.0797738345150353,0.265064575487122,0.334351064457597,0.232508965393232,0.211308669437452,0.1178076604458,-0.241386661931756,-0.219282134916668,-0.10054441821181,0.260685844448446,0.327095112932991,0.23843146886524,0.218169123332901,0.126436640779894,-0.230353573793214,-0.208781003144636,-0.0976439580336869,0.250466361824683,0.269884934745441,0.231468966890264,0.18963998107371,0.101306025221382,-0.210645660752149,-0.18001219629845,-0.101346816142857,0.260303763979343,0.264785580181881,0.214913244043891,0.191561576160886,0.096316258993903,-0.218700337866934,-0.192404493661311,-0.093817456095472,0.14418243913854,0.250841200496601,0.140233224698529,0.144796468849744,0.0896346440155936,-0.149103901471342,-0.110351780834994,-0.0483024489318124,0.15089704638384,0.283285559823632,0.147379099260065,0.151798740297162,0.110116483225988,-0.158147921100144,-0.118528225998273,-0.0483127641712683,0.235343641752446,0.237365198424817,0.189100933046369,0.168342299514361,0.0963556992839204,-0.184582410344062,-0.151442609374013,-0.0726734032628134,0.224858097452935,0.260251979572549,0.156532991575322,0.160062414681572,0.0668724879385797,-0.195934060961062,-0.15203977252928,-0.0747514507246784,0.303543804644217,0.380662364935919,0.258776056943599,0.221877436191332,0.26001092698637,-0.261027931319585,-0.237905792686332,-0.109714126241729,0.328700967598232,0.388212352305898,0.2798352535329,0.236212545392928,0.147456178923698,-0.288711234477859,-0.253891538060197,-0.157076767980802,0.216306154792242,0.254202669118766,0.199912499976284,0.180241565403371,0.182005410232888,-0.180613431405194,-0.173718146588579,-0.0891529020994906,0.221300470062427,0.269802196755774,0.212671458741151,0.193301615275601,0.196534329169603,-0.186976320817311,-0.180864728583108,-0.0861442935190738
0.143190855216427,0.316597072509979,0.141746344833851,0.154294867099607,0.0937324339302343,-0.13516194075797,-0.0944297180135649,-0.0318295276009374,0.163658435505078,0.367007638346194,0.163147934868315,0.172383731337456,0.0862138910002952,-0.162708272572822,-0.115345814393621,-0.0405655519827538,0.314552402075042,0.283523841167635,0.235676237495128,0.211248255516496,0.0961353892608025,-0.254856305209024,-0.207494845807602,-0.101904084462052,0.327069464976176,0.295171678509033,0.206601001783891,0.203920255754281,0.0767035284032961,-0.258758198943597,-0.214614488517489,-0.104746383112279,0.321346001567639,0.387986295414932,0.285078129311531,0.261595855528888,0.148525899484515,-0.302834006578441,-0.276627212560969,-0.134009689422745,0.314473705911173,0.374204239050719,0.289342704390966,0.262258411450515,0.16906083520695,-0.286429940122231,-0.259000866082691,-0.112595734739025,0.310657447154501,0.330455657956591,0.290235235689009,0.234429707819148,0.135140295920861,-0.272209331860905,-0.237582017451859,-0.12798525078186,0.323081864057307,0.32053045711842,0.268535109102487,0.233421650142003,0.12184692380359,-0.28167660726301,-0.2531537210987,-0.120641334635017,0.171271638036062,0.294093422076277,0.170269870079358,0.182010803880108,0.111889967079872,-0.177403049013984,-0.130962385737808,-0.0619033875630891,0.178773466219136,0.322508842393419,0.17916994238711,0.189414269562456,0.134160118642493,-0.188436350291478,-0.138157900393505,-0.0750079288019883,0.291471412679395,0.286398022265747,0.235452370233786,0.207552715599026,0.118883512964558,-0.23587489408226,-0.195370699100831,-0.0957060680318715,0.277839663018046,0.316723498707727,0.195143091818166,0.198062253291048,0.0778523668943338,-0.250328490062711,-0.196883574694051,-0.0962139311408537,0.364205208324242,0.430596231707183,0.311596364689722,0.267062131998292,0.30514841805171,-0.32219058503644,-0.291683832571622,-0.132080717057284,0.393307747390099,0.442570409995302,0.340055028298173,0.292988219132187,0.188679540392611,-0.357134638125518,-0.322103614018058,-0.189353729689029,0.2694658834189,0.308446832589105,0.25118135491544,0.222827065066007,0.223479578472491,-0.233391849597749,-0.227830939020482,-0.110545959112499,0.272819224861003,0.327416306492828,0.265854539841574,0.240427047468686,0.246122920151847,-0.239541983385434,-0.235221789164605,-0.115035313978588
0.161501367472419,0.349635043394511,0.158802020240023,0.170862266252805,0.102328908367087,-0.152625679634679,-0.106070235950749,-0.037521014141379,0.183200475206419,0.405028406030925,0.180988372793619,0.18941729511915,0.0940521235800441,-0.183089316409428,-0.130547808587835,-0.0469368473618428,0.366049794386319,0.31750571935183,0.263109673269476,0.224283685232689,0.104146242327639,-0.310153673343142,-0.257574625213526,-0.141728483313974,0.377730857579014,0.327341957014908,0.230070327375282,0.219869363334339,0.0849486751109719,-0.312810932573908,-0.262812714892097,-0.124150790233569,0.366987642695436,0.428843713038224,0.309507060773461,0.289302113211965,0.170437020258871,-0.360216872245567,-0.336535658066332,-0.148341663210489,0.357887993318599,0.414571000499625,0.314430249364544,0.29802255556467,0.18050157294594,-0.33934663514988,-0.31763902370974,-0.127713036195371,0.360831563712273,0.370182393731258,0.324260055748209,0.257720939697503,0.139500570230268,-0.329557879624035,-0.296054966539836,-0.136681524646035,0.373539058153264,0.357088584877825,0.302046942216749,0.258507356734993,0.133290963213074,-0.340764043889692,-0.313593962953371,-0.145690615128887,0.192743076713321,0.325451063013574,0.189518370344902,0.200349058257163,0.123296402205261,-0.200852457358468,-0.148437532980716,-0.0790055558964278,0.201673666341856,0.354262063483884,0.20063141471509,0.21090231074898,0.148852874041319,-0.212870459066145,-0.155317621546345,-0.0646815352564815,0.335656318493995,0.316907405142022,0.261139821284311,0.220959531054896,0.12463358779112,-0.284534134333943,-0.240029928483341,-0.114554542821172,0.321161753453811,0.352799960088588,0.216631638129016,0.212316304046643,0.0822143604254143,-0.300554172564007,-0.240099807893131,-0.11786783631477,0.413013221204851,0.473901369154579,0.333955189890944,0.307904768571302,0.357049865356018,-0.379755687762982,-0.358381439230835,-0.154890487981507,0.446150239682748,0.48723627321377,0.362299185630823,0.333647296529847,0.21703619193685,-0.419514113612277,-0.386893343305379,-0.221735436783503,0.31158471696688,0.343738593306799,0.284163259496046,0.245924043502761,0.251300127016133,-0.282782697362199,-0.283416000352282,-0.138741229569347,0.315559180069998,0.365950960127434,0.297344128948667,0.268286152063427,0.276822593674058,-0.288546042215114,-0.291308376437991,-0.13922170114325
0.178553473702274,0.385249673988074,0.173522277992861,0.185389138938763,0.112223753154416,-0.168701418722485,-0.11781457250921,-0.0400345019587376,0.200482691840759,0.435690247071738,0.196549298821924,0.205860089270831,0.103286392588337,-0.200823794483783,-0.144948182435008,-0.0545756395062894,0.421592750559752,0.379437289882326,0.297467013590178,0.248468412374496,0.115591646068507,-0.36466540160369,-0.30569810999001,-0.147171664923663,0.434215355543224,0.389015502500871,0.257747159842024,0.2476235887136,0.0959129153200503,-0.366624126898618,-0.312759597659236,-0.146181792125189,0.412395000701795,0.484456666564154,0.339074138704304,0.31642030088392,0.183347874070792,-0.410789656804423,-0.393049140253816,-0.17082257402709,0.402129673356792,0.466392901524027,0.342545667292731,0.326941408729321,0.193163629330706,-0.388458317605879,-0.37015836525439,-0.160733242313842,0.412413371894813,0.439251230289086,0.366782550131492,0.283134678466206,0.15500596953325,-0.384716388899638,-0.351191652704649,-0.159307261726146,0.428601506237243,0.426119312294127,0.339407704872862,0.282440624102698,0.146328695135703,-0.399533419489856,-0.374203603382476,-0.268227541018859,0.212068384806828,0.352770675873827,0.206431438612175,0.217480255548031,0.133717770137655,-0.220992034945187,-0.16410986721093,-0.0764295894802523,0.222830164045905,0.388740818407659,0.220086193749276,0.228224854191973,0.158673612232271,-0.235114320213463,-0.172094359522268,-0.0739775154029649,0.384271640758619,0.375836377681509,0.292166295627078,0.248644426165829,0.142483480429959,-0.332152755155049,-0.283712623616126,-0.129258632123435,0.36630173740079,0.416412827852242,0.243612941085579,0.237079791923473,0.0934478641957025,-0.34904652472912,-0.282512373413488,-0.13574902432299,0.463450062271864,0.527332604233484,0.362253914234807,0.3393183192335,0.396828219432087,-0.433174518661796,-0.41900169508141,-0.182546778993172,0.496424204876315,0.540261434539049,0.392105616428621,0.366383728100381,0.242192734084807,-0.474978107909713,-0.455194014324372,-0.254669653984995,0.356990083058469,0.408409611350855,0.319365210825387,0.263781312092464,0.270134167723535,-0.332530438108045,-0.340851312674236,-0.165815000849831,0.358469858656493,0.42872743498407,0.333034442596841,0.289144826385585,0.301021898386669,-0.335582647923951,-0.344247906786023,-0.199189762225506
0.194516948988808,0.417718322611651,0.188802082904708,0.200427154849285,0.120980653795961,-0.182573992727624,-0.12593141210836,-0.0464122658021981,0.217717951151458,0.468052897781832,0.213010569706273,0.222707998029105,0.111281956040851,-0.217761413210358,-0.155537967079376,-0.0595728952152613,0.470054473206155,0.420030064656078,0.326373924918813,0.264934099048602,0.122357216139785,-0.4166394869611,-0.351475075292901,-0.164679030937021,0.479256081831505,0.428855866516383,0.282587013579686,0.267136747893906,0.103398848479307,-0.417364324894226,-0.360044704529291,-0.163306437510995,0.4511141322033,0.521966651178912,0.36359245852445,0.338989053444945,0.203887633584425,-0.458358940822161,-0.440320638217197,-0.189044097414122,0.436488271534462,0.502727443868562,0.369730295477475,0.353949573106294,0.209358388743796,-0.436126426041776,-0.419642639169026,-0.175039868831804,0.458505079597218,0.485232825190692,0.401691126457038,0.30161564071286,0.166120961890128,-0.438189022472389,-0.401530325680112,-0.183644757830827,0.473644986531717,0.469990224391613,0.372871338036432,0.303294790824147,0.16003332810689,-0.456949949877156,-0.43560818303455,-0.200831024480262,0.230814334497768,0.378026260109504,0.223537905263246,0.235219305960946,0.143915036962731,-0.239873342309922,-0.174970455886524,-0.0824346257517194,0.242832527279945,0.418802191573359,0.239946153893154,0.247826895104684,0.175441467697777,-0.254371774811324,-0.185160462565195,-0.0807549790418332,0.422706605957563,0.41289727445827,0.319196704428424,0.267694569873148,0.156204632574352,-0.377304883133964,-0.327008473054557,-0.15652121194169,0.405810068362435,0.456952615598981,0.265725698839712,0.252591774911257,0.101013199486162,-0.394206394844214,-0.321803792452639,-0.165083064003976,0.502388729526555,0.564097495348397,0.387462788808039,0.367324554169757,0.449511350730983,-0.483286734930968,-0.478023195067139,-0.210908724775214,0.539637362490554,0.57627109906348,0.416628518376045,0.392409593052404,0.26183785754888,-0.52514433437424,-0.495606248754635,-0.287298674372206,0.394152016530927,0.450317434079865,0.35245015390829,0.283104638352634,0.291343177668266,-0.381351118306047,-0.397268575565587,-0.192433473993245,0.396969432956479,0.471641959318838,0.365377788068226,0.309724764808597,0.324833994052281,-0.381739041754354,-0.396943077064221,-0.188502236100637
0.210885538820788,0.451075395499649,0.19958448465727,0.220000138823031,0.131768882841183,-0.195770475530525,-0.135762150765462,-0.0517349278463502,0.234042037150081,0.494183237806261,0.223199255514082,0.243526131599827,0.122193659689766,-0.232498493229695,-0.163462614047776,-0.0614914960737652,0.507578301160466,0.471498913593317,0.334313266104873,0.281102925839782,0.132713688397101,-0.469700997918517,-0.406322864571862,-0.181891583919078,0.518274454025359,0.481925149411407,0.287857660793315,0.282790807392972,0.109732831671768,-0.468909650685345,-0.411017826594794,-0.189433195929595,0.480751621746476,0.565610701013464,0.365171652852927,0.351823216062752,0.225930639306228,-0.509189623793426,-0.493602172776523,-0.207723939300871,0.466969757495743,0.546132005696285,0.368379684986267,0.369021457371552,0.217433540892252,-0.481579541727772,-0.469746685344602,-0.189407250338716,0.494381468858849,0.543574816305485,0.412207342717792,0.31263024429221,0.175183424719728,-0.491483865798688,-0.45647725231026,-0.20764879967865,0.513015699880087,0.529915752576264,0.381654592508705,0.313541169920065,0.168734249769976,-0.512053247113934,-0.491143507462416,-0.228743547629003,0.248495867338712,0.399803611733305,0.233292869128041,0.251163718183713,0.154914745074942,-0.256761992400459,-0.187430015746917,-0.0875248395438989,0.263366302471794,0.452572139621464,0.252600976320815,0.265130998124587,0.185135822506986,-0.272152852493314,-0.196454322268412,-0.0908454901011079,0.455856586639102,0.463279796473651,0.323782692082365,0.283650807968707,0.163896411016146,-0.422392970770065,-0.371381954831788,-0.170067819386559,0.435717440074788,0.507126496435562,0.270834585833323,0.270742130875645,0.107242816673286,-0.440223126670858,-0.365191955117361,-0.162538740499402,0.537501664099915,0.606149817735448,0.383471125572515,0.387575588063762,0.46580489989073,-0.538154531791085,-0.533361522644724,-0.220986893433932,0.572789540772474,0.617270839722605,0.412259646027483,0.411952879959727,0.276848520111398,-0.584866959820048,-0.562324289817963,-0.327030557900411,0.427281867467012,0.507479944178613,0.361412411702741,0.286903315312948,0.301172642185206,-0.429037846410991,-0.454093773147204,-0.215949279779182,0.427143476035312,0.525293582871136,0.373421819491512,0.313690147769701,0.332635597442175,-0.428888416566124,-0.452653545559947,-0.211117858457026
0.224114848320106,0.464480012609076,0.213062569144001,0.228603517481731,0.13746239964774,-0.206517327919873,-0.141867306886184,-0.057696225461619,0.248233726886984,0.519696242245348,0.237217643941369,0.252008036652827,0.127453365176146,-0.245577781373045,-0.173636343525561,-0.073650135676489,0.547427038857148,0.525340283637311,0.368628274890455,0.293483731308566,0.138970656551456,-0.518712534932054,-0.450099304749246,-0.210080551388185,0.556316851127208,0.527414463736723,0.317592526091932,0.291553376459169,0.114456866604594,-0.518756229206717,-0.460923800285816,-0.209827145019689,0.50932113277694,0.608640006117525,0.401109918402679,0.365553240063221,0.218052715448318,-0.548389557271266,-0.540505449176448,-0.220882486366177,0.494310662998435,0.585512452129671,0.402102067179402,0.378459527323029,0.225205393668362,-0.522072321537227,-0.519707014107266,-0.216345334486201,0.530947262052656,0.600544579626853,0.457984950696975,0.323745266419966,0.181113439551024,-0.53870729933453,-0.508976564166425,-0.232778606284993,0.550454295845171,0.582965424826789,0.422809914740404,0.322506828968718,0.173171838907623,-0.564796960910139,-0.550577474430842,-0.254286140297574,0.264387095855114,0.424565363989169,0.249986366296356,0.266772350350724,0.16114422685916,-0.271041690867521,-0.197754160275999,-0.096762424707704,0.279578072237609,0.464317876772874,0.269688488343143,0.277050116964927,0.194570708433385,-0.286491157657703,-0.207601710745581,-0.0999554699006212,0.488230797269122,0.506738428382698,0.357026462009041,0.292081019013991,0.16959108854944,-0.465954859942831,-0.421121309300011,-0.186385056347768,0.466954323648254,0.559181581588428,0.298874760919347,0.280409311198692,0.112150007875912,-0.480684071333911,-0.400946202207936,-0.183785871021221,0.569008304799099,0.647044262107024,0.419833109853633,0.399154241332267,0.485192953894943,-0.579957914254939,-0.590999874668212,-0.24547581325357,0.604998346229807,0.659686171239676,0.453414901861689,0.429214050992415,0.292114976923104,-0.624708793893346,-0.610616652231041,-0.353615983590894,0.457574615089595,0.555437363291457,0.402122398551467,0.296151520132282,0.309888584411803,-0.47416831903811,-0.510432395055812,-0.246868769540818,0.457507684165068,0.578694994702427,0.415195191086601,0.326179582339764,0.342876869973142,-0.471186636174882,-0.505219942199983,-0.235686852445071
0.236764724941597,0.486065898952851,0.221128244319684,0.245312846195726,0.147712304738177,-0.216519888360319,-0.148806776895813,-0.0601190423965014,0.260441582254181,0.534575891885202,0.244752111592066,0.267772785680473,0.133405622942968,-0.257887954126856,-0.184047582006629,-0.0706361692412653,0.600786977428202,0.582895780261619,0.386999250777346,0.306242266875596,0.147555300684613,-0.576902583345954,-0.49578635194483,-0.221161738192542,0.607207194402786,0.585029349751419,0.331597201826257,0.305269881771865,0.121359085588048,-0.574657551420602,-0.507856686208843,-0.236990872379805,0.5499136521641,0.661265346799645,0.413939091031808,0.37328829830826,0.225896622237145,-0.597162367213578,-0.578183078827781,-0.234645809227719,0.530725590772483,0.631184728122087,0.412982384141821,0.391987351268099,0.237111947793639,-0.56734031735424,-0.569992414510663,-0.226196456080662,0.579920100766172,0.663627216340323,0.479747237672089,0.328215181941743,0.186873528958017,-0.594231311125862,-0.55222541733379,-0.250081242584402,0.599036052904089,0.644685018075231,0.442818431471298,0.32922079351691,0.183507228283835,-0.623271978041752,-0.608893238611237,-0.279305420299077,0.278471956514479,0.436504703743221,0.256373624299781,0.274974583861257,0.167342245652488,-0.285166242573137,-0.207600448569832,-0.106798245186165,0.295447206004929,0.488183990341649,0.278703600108654,0.289996312910896,0.201818813219927,-0.301039221674794,-0.214804249871469,-0.108502692405249,0.531344709373935,0.561299340434788,0.370905788834278,0.305091523237489,0.178383037797878,-0.514868815959836,-0.458525532872076,-0.21029287344188,0.509297805261299,0.614468847679612,0.311630359024199,0.294011118358741,0.119888214310996,-0.529888510933181,-0.436873053217762,-0.199716296629287,0.610613929388257,0.694449180886924,0.430491588539864,0.408847385858265,0.505732164965263,-0.628250777997552,-0.649801268456967,-0.270555752825668,0.650663998934979,0.71003123137467,0.464736427086377,0.433294000014925,0.301805038664078,-0.673122177926636,-0.652592992195097,-0.370066480413881,0.498652221640132,0.613765425579183,0.422627157806482,0.297366522714364,0.311065565800219,-0.524303145556966,-0.576132652793005,-0.271244884401012,0.498732508148714,0.635922837446127,0.43488917889242,0.325926062613381,0.343364056881337,-0.518651029024193,-0.556075478279953,-0.260655524252623
0.249407190509313,0.511708374458411,0.224262412265625,0.254851647623531,0.15388561374287,-0.229045244445387,-0.161297463554511,-0.0608798677402891,0.274069610671485,0.567300349947634,0.249209392993964,0.27924198866485,0.139317476810213,-0.26970620255272,-0.191368587164543,-0.0736190487799672,0.621960100407325,0.665584734146413,0.395559259402315,0.307333079450742,0.146604430991003,-0.594030703651322,-0.51527700652515,-0.235146460918534,0.62924541218887,0.662477720962329,0.338592696741822,0.303401387501289,0.119458420882181,-0.591309582925018,-0.52275471801224,-0.236569335833157,0.563416413968256,0.700640012767008,0.420482059756506,0.371356319147691,0.248773981896094,-0.609255145620385,-0.592502427282076,-0.235970871986786,0.544841735706872,0.669790101442866,0.420834154640411,0.385741527229057,0.228523989215292,-0.577285998337531,-0.573289632002046,-0.229224766341006,0.600394810989792,0.764447358901676,0.491789894386555,0.328056629110463,0.187108525779811,-0.61132801066419,-0.570045359963393,-0.25928997838246,0.61962562009014,0.735049659489208,0.455112635743638,0.325925683021904,0.178718325200966,-0.637790787572712,-0.614448198852258,-0.282918040250129,0.293587089962795,0.462390594373412,0.26115538102491,0.28335377926078,0.176348793371623,-0.299534830964312,-0.219194020498746,-0.108232565501456,0.311319536784464,0.507962411341087,0.283579927693458,0.301762403762615,0.21113943369829,-0.317994022715479,-0.229568532542681,-0.110716498104405,0.549540378304334,0.633394065763219,0.378292333972632,0.30197655287543,0.178324641074636,-0.527563332176608,-0.46982135816768,-0.211560641980704,0.525991740676669,0.695691876846498,0.318304991936319,0.294197553726578,0.121559930093759,-0.542946417970469,-0.450649274006895,-0.202451879237837,0.628940714837464,0.731807428532288,0.440429755107544,0.401498811093649,0.497019963079552,-0.641167152084553,-0.645496400744049,-0.260582901560256,0.668076034195933,0.751691370682277,0.474200211404327,0.428254577634012,0.292457912819028,-0.68899984421801,-0.669226956545411,-0.366888437203595,0.516389965881356,0.70771669297936,0.433232193762201,0.29269359282569,0.312926686233655,-0.538556726809593,-0.578150416472106,-0.27676432898209,0.515713350900109,0.737967823775786,0.443563851059799,0.322515328943376,0.341186237917766,-0.533974817923864,-0.570599353622839,-0.267494365155635
0.00464481507021576,0.0452377110239936,0.00434450611552563,0.00393933959518754,0.00581679023534594,-0.00497646160531339,-0.00386757752101569,-0.00280522111993081,0.00625610992570855,0.0655133138230461,0.00520842081931427,0.00460453158066293,0.00510193197667861,-0.00653088936172607,-0.00531379211926127,-0.00387651268061929,0.0920787189989529,0.145096358020361,0.04309356777851,0.0285511072060614,0.0232611065580149,-0.0550093502934696,-0.0492859806624835,-0.0341782588561913,0.0959504462724739,0.152074103577463,0.0372820353384554,0.0266564814059048,0.0134379240419729,-0.0567723664010451,-0.0487525133642772,-0.029017852297497,0.0545559789621853,0.133347823665677,0.0323948592107448,0.0200667330094246,0.0331286621328922,-0.0451566052941386,-0.0452404445516853,-0.0351214575601932,0.0540263794063103,0.129886498190535,0.0324781861588467,0.0218480901872184,0.0324442544813644,-0.0427082882135881,-0.0398697388382867,-0.0379761965603811,0.0757186869276913,0.155978553156333,0.0421004435551563,0.0228236563667795,0.016070747958473,-0.0503517233065339,-0.0425655418280818,-0.0270077417574686,0.0778568524945075,0.154720509936335,0.038173411715383,0.022844659194515,0.0153907257354846,-0.051704958500668,-0.0444432334865897,-0.024544026977087,0.00649765125056418,0.0592925893932964,0.0052449655005071,0.00475827835408121,0.00745243245322898,-0.00691430224943269,-0.00660403117000731,-0.00556445799979383,0.00548113356953078,0.0630256477510697,0.00493275043212399,0.00468384404082151,0.00870554710533388,-0.00600887710701714,-0.00530709588709953,-0.00455474503987091,0.0874022871239632,0.144778159706109,0.0414253470402141,0.0264940019021633,0.0194641724457081,-0.0514669683742622,-0.0425938105120025,-0.026995060836294,0.0724147177827089,0.148412234469674,0.0314295609899428,0.0246786112897155,0.0202926200345675,-0.0493759505763195,-0.0401154889395229,-0.0229261734179095,0.0609116916641979,0.171155044477797,0.0329464796481652,0.0179334526023782,0.123266233589771,-0.0471259745867946,-0.043361851485554,-0.0386039352225184,0.074628370153618,0.182119788129553,0.0401611816982965,0.0211148469710328,0.04128753347133,-0.0582854775780149,-0.0509748597822076,-0.0659668363896097,0.0719451335934597,0.153393349308102,0.0384230477767351,0.0219733073458279,0.0282257673639033,-0.0462957826698543,-0.0427867344371976,-0.0248259028336921,0.0715299212796965,0.159369713707848,0.0396300934793642,0.0220870773824697,0.0284455925974232,-0.0468757258744907,-0.043975063861598,-0.0244606556175186
0.0135031685494848,0.0565026839562749,0.0154942115038225,0.0149712387670226,0.0109413730822401,-0.0142033974997258,-0.0104262108490301,-0.00418236836099919,0.0169656037121457,0.0795525849602728,0.0177671398882273,0.016219998592218,0.0102662125275774,-0.0193354151694701,-0.0144517741054446,-0.00624873596878869,0.279100618949616,0.312068411286965,0.206524440511708,0.157176407798277,0.0715538822820156,-0.230819713017125,-0.196048172039614,-0.0927395547978233,0.289018341358107,0.325659162032737,0.177382385709689,0.145937995538098,0.0551934059137119,-0.23547291047408,-0.203166455466674,-0.0984240146333808,0.167852150786945,0.235301608094416,0.145276291642344,0.103449042908154,0.0684185090285595,-0.163019305806247,-0.15183888161183,-0.0775962839887187,0.163813929453702,0.231632863286983,0.146460641692645,0.108639092648796,0.0677549016225178,-0.157488279179326,-0.152337987316829,-0.0674174905529903,0.226904221016822,0.335892876390583,0.204363497797481,0.136654821192189,0.0711582781725747,-0.202578126007705,-0.180010284541944,-0.0844562386688918,0.235239168201332,0.335297207024562,0.188421833944842,0.140504545796949,0.072561286478859,-0.210742731443069,-0.196926667888068,-0.0966863054505164,0.0185995887738268,0.0746064902551341,0.0191301569707759,0.0177748235191946,0.014477770730494,-0.0215383123038487,-0.0167091997935754,-0.00935783407241329,0.0151273712216226,0.0769747127341744,0.0166431942388485,0.0166362715907621,0.0142696748026604,-0.0171073678312044,-0.0131320831044317,-0.0088093587483657,0.261969648669485,0.308131418762744,0.196932479017249,0.14371420992784,0.0817165037317098,-0.213200059067458,-0.183323730092676,-0.0877507075043638,0.218937791929142,0.320203627531329,0.145373406699082,0.126195664974653,0.0489888767634082,-0.198268372890611,-0.160233597007225,-0.0812379078667837,0.181687222919631,0.299301109285239,0.145219978720846,0.0967240195924296,0.116047960559204,-0.169617898816449,-0.165561120342094,-0.0783290348025138,0.216831504075436,0.322327460726691,0.16999750691802,0.105769714900203,0.0738563887786584,-0.203231768196399,-0.175265676453092,-0.122369094830177,0.217856460630999,0.329587128257136,0.197143936176842,0.137320809879139,0.132899281097362,-0.192876010818949,-0.197749345611188,-0.0978021613338325,0.211675362010826,0.334572488868069,0.193554554575624,0.133476019060231,0.132352562329346,-0.186873112573105,-0.179163314446029,-0.0876691415114297
